name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Lalique White In Black 酷玩时尚男性淡香精,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.087486505508423,8.871179580688477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16375732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07304909825325012,0.0,0.0,4.60232400894165,0.0,0.0,0.0,0.0,0.31950703263282776,0.0,0.0,0.0,0.0,0.0,8.893943786621094,0.0,0.0,4.0241241455078125,0.0,0.0,5.473886489868164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057795763015747,3.4925997257232666,0.0,1.914370059967041,1.863900899887085,0.0,0.0,0.0,0.0,2.4620931148529053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.510780930519104,6.698668003082275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.024617195129395,0.0,2.8304901123046875,0.0,0.0,0.0,0.0,0.0,7.843471527099609,0.0,0.0,0.6499572992324829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davidoff Coolwater Reborn 大卫杜夫冷泉重生男性淡香精,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12917087972164154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.871381759643555,8.839558601379395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.931953430175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3793857097625732,0.0,0.0,4.671023368835449,0.0,0.0,0.0,0.0,0.0,0.0,13.581849098205566,0.0,0.0,0.0,0.0,0.0,0.0,6.8224639892578125,0.0,0.0,0.0,0.0,0.0,0.0,5.430849075317383,0.0,2.3262314796447754,8.518972396850586,8.342280387878418,0.0,0.0,0.0,0.0,0.7031826376914978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935803174972534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9015960693359375,0.0,0.0,0.0,0.0,17.436792373657227,0.0,0.0,0.0,0.0,0.0,0.0,10.933164596557617,0.0,0.0,0.13818040490150452,0.0,0.0,0.0,0.0,0.0,0.0
Montblanc Starwalker 万宝龙星际旅者男性淡香水TESTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093887567520142,0.0,12.070772171020508,0.10012760758399963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.032069206237793,0.0,0.0,8.229446411132812,0.0,6.412171363830566,5.132523536682129,0.0,0.0,0.0,0.0,0.35979193449020386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.97787857055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5806355476379395,0.0,0.0,0.0,0.0,0.0,0.0,23.92039680480957,0.0,0.0,0.0,0.0,0.0,0.0,8.16934585571289,0.0,0.0,0.0,0.0,0.0,0.0,5.094332218170166,0.0,3.830941915512085,10.551375389099121,11.893447875976562,0.0,0.0,9.794595718383789,0.0,3.6225104331970215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5291166305542,0.0,0.0,0.0,5.167956352233887,0.0,0.0,0.0,7.002986907958984,16.610572814941406,0.0,0.0,0.0,0.0,0.0,6.627691745758057,0.40884578227996826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dior Sauvage ELIXIR 迪奥旷野之心淬炼香精迷你瓶,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0227818489074707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.421904444694519,0.0,0.0,0.0,0.0,8.114484786987305,0.0,0.0,17.934497833251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.496106147766113,0.0,0.0,0.0,0.0,0.0,0.0,6.455550193786621,0.0,0.0,0.0,0.0,0.0,0.0,1.286147952079773,0.0,0.0,2.523195743560791,0.0,0.0,0.0,5.6613054275512695,0.0,5.0881667137146,1.1345202922821045,4.885501384735107,0.0,0.0,3.8615591526031494,0.0,6.947387218475342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.705105304718018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033386468887329,0.0,0.0,0.0,4.26476526260376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cartier Declaration 卡地亚宣言男性淡香水,0.0,0.0,0.0,4.282785415649414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703180193901062,0.0,0.0,0.0,0.0,8.843121528625488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.236264228820801,2.422576904296875,0.0,0.0,0.0,12.642110824584961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.30147647857666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54986572265625,0.0,0.0,0.0,5.438709735870361,0.0,0.0,6.1130194664001465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7698781490325928,0.0,0.0,0.0,3.6756460666656494,0.0,0.0,0.0,12.03769588470459,0.0,0.0,2.1918110847473145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.884878158569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24675178527832,4.848764896392822,0.0,0.0,2.1957950592041016,13.696192741394043,0.0,0.0,0.0,0.0,0.0,0.0,3.096001386642456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lalique Pour Homme 王者之风男性香水(Lion),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90045166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1695337295532227,0.0,0.45287489891052246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.601308584213257,0.0,0.0,0.0,0.0,0.0,0.0,0.9149870872497559,0.9955519437789917,0.0,0.0,5.184085845947266,0.0,0.0,0.0,0.0,0.0,0.0,5.2032880783081055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933079481124878,0.0,4.984801769256592,9.125248908996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.102909564971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83232593536377,0.0,0.0,0.0,3.263828992843628,9.595100402832031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.313707709312439,0.0,0.0,0.0,0.0
Montblanc Emblem Absolu 万宝龙至尊之星男性淡香水,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8923594951629639,0.8218579292297363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44787704944610596,0.0,0.0,2.104326009750366,0.0,2.656938076019287,0.0,1.0745606422424316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.788758277893066,0.0,0.0,6.121004104614258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025372862815857,0.21155790984630585,0.0,0.0,0.0,0.0,0.0,0.9372814297676086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2007880210876465,3.3702163696289062,0.0,4.4623823165893555,0.0,0.0,0.0,3.117365837097168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.940077304840088,0.0,3.004836082458496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armaf Club De Nuit Urban 男性淡香精,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68786358833313,0.0,0.0,0.0,0.0,2.104308605194092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.216207504272461,0.0,1.1403303146362305,0.0,0.0,0.0,1.4701685905456543,0.0,0.0,0.0,0.0,2.5382606983184814,0.0,0.0,11.233358383178711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5428926944732666,0.0,0.0,0.0,0.0,0.0,0.0,4.117387294769287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7553484439849854,0.0,0.0,2.3905587196350098,11.984428405761719,0.0,0.0,5.570000171661377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1630632877349854,0.0,0.0,0.0,0.42132502794265747,9.407709121704102,0.0,0.0,0.0,0.0,0.0,0.0,2.607400894165039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Varvatos 经典同名男性淡香水,0.0,0.0,0.0,0.7560717463493347,0.23018768429756165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06119249761104584,0.0,0.0,0.0,0.0,9.727584838867188,4.828699111938477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.796953201293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15706300735473633,0.0,0.0,4.234419345855713,0.0,0.0,0.0,0.4404435455799103,0.0,0.0,6.766190528869629,0.0,0.0,0.0,0.0,0.0,0.0,0.6892845630645752,0.0,0.0,0.0,0.0,0.0,0.0,1.01852285861969,0.0,0.0,0.0,2.2636537551879883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4959909915924072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674698829650879,0.0,0.0,0.0,4.547280788421631,7.243541240692139,0.0,0.0,0.0,0.0,0.0,0.0,10.336369514465332,0.0,0.0,1.6610476970672607,0.0,0.0,0.0,0.0,0.0,0.0
Dsquared2 Green Wood 心动绿男性淡香水,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9071125984191895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.609760761260986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.542890548706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.674257755279541,0.0,0.0,0.0,0.0,0.0,0.0,18.23264503479004,0.0,0.0,0.0,0.0,0.0,0.0,2.3336830139160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.186676025390625,0.0,4.844379901885986,0.0,0.0,9.705450057983398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.200910568237305,0.0,0.0,0.0,9.513838768005371,9.449515342712402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montblanc Emblem Absolu 万宝龙至尊之星男性淡香水 TESTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8923594951629639,0.8218579292297363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44787704944610596,0.0,0.0,2.104326009750366,0.0,2.656938076019287,0.0,1.0745606422424316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.788758277893066,0.0,0.0,6.121004104614258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025372862815857,0.21155790984630585,0.0,0.0,0.0,0.0,0.0,0.9372814297676086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2007880210876465,3.3702163696289062,0.0,4.4623823165893555,0.0,0.0,0.0,3.117365837097168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.940077304840088,0.0,3.004836082458496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marina De Bourbon Monsieur Le Prince Intense 王子极致男性淡香精,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02364969253540039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07370133697986603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230469942092896,0.0,0.0,4.954987049102783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567258596420288,0.0,0.0,0.0,0.4024549126625061,0.0,0.0,0.8151414394378662,0.0,0.0,0.0,0.0,0.0,0.0,0.07335090637207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.485370635986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.848978519439697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paco Rabanne XS 超越男性淡香水(新版),0.0,0.0,0.0,5.202866554260254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794482707977295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.712002754211426,4.796851634979248,0.0,0.0,0.0,16.603605270385742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15156659483909607,0.0,0.0,25.571048736572266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79471492767334,0.0,0.0,0.0,5.590221405029297,0.0,0.0,0.1507773995399475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.758772850036621,0.0,0.0,0.0,6.759575843811035,0.0,0.0,0.0,14.67940616607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.947151184082031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33041009306907654,19.447999954223633,0.0,0.0,0.0,0.0,0.0,0.0,11.123470306396484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armaf Club De Nuit Urban Elixir 城市灵药男性淡香精,0.0,0.0,0.0,0.4953765273094177,0.0,0.0,0.0,0.0,5.302836894989014,0.0,2.643734931945801,0.0,0.0,6.160740375518799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.395539283752441,1.1953151226043701,0.0,0.0,0.0,1.5732669830322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4748709797859192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.128068447113037,0.0,0.0,0.0,3.5363011360168457,0.0,0.0,0.0,0.0,0.0,0.0,7.236456394195557,0.0,0.0,0.0,0.8367182612419128,0.0,0.0,0.0,0.0,5.737624168395996,0.0,6.079772472381592,0.0,0.0,0.0,0.9574077725410461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.530738830566406,0.0,0.0,0.0,3.345095157623291,9.150951385498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.811894655227661,0.0,0.0,0.0,0.0,0.0
Penhaligon's Endymion 潘海利根 牧羊少年 古龙水(恩狄米翁),0.0,0.0,0.0,9.266121864318848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.919619560241699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7727887630462646,13.516121864318848,0.0,0.0,0.0,5.387966632843018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7891175746917725,0.0,0.0,4.04556131362915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9318549036979675,0.0,0.0,0.0,14.294713973999023,0.0,0.0,0.0,20.936813354492188,0.0,0.0,2.4357101917266846,0.0,0.0,0.12461021542549133,0.0,0.0,0.0,5.460669994354248,0.0,0.0,7.286480903625488,0.0,0.0,0.0,7.072574615478516,0.0,0.0,4.448494911193848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.63284969329834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9215155839920044,0.0,0.0,8.934072494506836,0.0,0.0,0.0,6.250101089477539,0.0,0.0,5.557785987854004,8.587716102600098,0.0,0.5318415760993958,0.0,0.0,0.9208613634109497,0.0,0.0,0.0
Vince Camuto 文斯卡穆托都会经典男性淡香水(黑色外盒),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.594221115112305,0.0,2.814147472381592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1386730670928955,3.10215163230896,0.0,0.05664084851741791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34083366394043,0.0,0.0,0.0,0.0,1.6415491104125977,0.0,0.0,0.0,0.0,0.0,1.93901526927948,0.0,0.0,0.0,7.628607749938965,0.0,0.0,0.0,5.339158058166504,0.0,0.0,0.0,0.0,0.0,0.0,3.1276981830596924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.560062408447266,0.0,6.718856334686279,0.0,0.0,0.0,7.149282455444336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.014906883239746,0.0,0.0,0.0,7.12001895904541,10.0391845703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.277803421020508,0.0,0.0,0.0,0.0,0.0
Abercrombie & Fitch First Instinct 同名经典男性淡香水,0.0,0.0,0.0,10.483037948608398,0.0,0.0,0.0,0.0,3.3650925159454346,0.0,1.5207462310791016,0.0,0.0,0.0,0.0,0.0,7.588952541351318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760775327682495,0.0,0.0,4.239082336425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.780866622924805,0.0,0.0,1.9912285804748535,7.398199558258057,0.0,8.461328506469727,0.0,0.0,0.0,16.214357376098633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9929444789886475,0.0,0.0,0.0,14.409191131591797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.405759811401367,12.010263442993164,0.0,0.0,0.0,17.240930557250977,0.0,0.0,1.5439412593841553,0.8258782625198364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.562231063842773,0.0,0.0,0.0
Paco Rabanne XS Excess 超越男性淡香水,0.0,0.0,0.0,3.565995216369629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.404904365539551,0.0,0.0,0.0,0.0,3.608081102371216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738505482673645,0.0,0.0,0.0,0.0,4.670933723449707,0.0,0.0,0.0,0.0,0.0,0.7799669504165649,0.0,0.0,0.0,0.0,1.8972296714782715,0.0,0.0,11.290373802185059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7280467748641968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2446914911270142,0.0,0.0,1.0899299383163452,6.118008136749268,0.0,0.0,3.442293643951416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2387065887451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87579345703125,2.766674041748047,1.9559955596923828,0.0,1.9065113067626953,6.657916069030762,0.0,0.0,0.0,0.0,0.0,0.0,2.665600299835205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Lagerfeld Bois de Cypres 冷香丝柏男性淡香水,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2144391536712646,0.8893808126449585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.662722587585449,0.0,12.824000358581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.950655460357666,0.0,0.0,15.947349548339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9402871131896973,0.0,0.0,0.0,7.697397232055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.80374526977539,2.386667013168335,9.237724304199219,0.0,0.0,2.342571258544922,1.0417287349700928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.278866767883301,0.0,0.0,0.0,6.082576274871826,5.360342025756836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lalique White 白光时尚型男 男性淡香水,0.0,0.0,2.9975552558898926,0.21248453855514526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.138810157775879,0.0,3.0903377532958984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.611522197723389,0.0,7.6472649574279785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1326751708984375,0.0,0.0,8.558794021606445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.378724098205566,0.0,0.0,0.31049031019210815,0.0,0.0,0.0,7.30451774597168,0.0,0.0,0.0,0.0,0.0,0.0,8.445882797241211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.901876926422119,6.578394889831543,9.545424461364746,0.0,0.0,1.821393370628357,0.0,8.894869804382324,0.0,0.0,0.0,0.0,0.0,0.0,3.297168493270874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.599760055541992,0.27897006273269653,0.0,0.0,5.436279296875,8.767477035522461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Lagerfeld Bois de Cypres 冷香丝柏男性淡香水 TESTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2144391536712646,0.8893808126449585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.662722587585449,0.0,12.824000358581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.950655460357666,0.0,0.0,15.947349548339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9402871131896973,0.0,0.0,0.0,7.697397232055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.80374526977539,2.386667013168335,9.237724304199219,0.0,0.0,2.342571258544922,1.0417287349700928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.278866767883301,0.0,0.0,0.0,6.082576274871826,5.360342025756836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dsquared2 Green Wood 心动绿男性淡香水迷你瓶,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9071125984191895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.609760761260986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.542890548706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.674257755279541,0.0,0.0,0.0,0.0,0.0,0.0,18.23264503479004,0.0,0.0,0.0,0.0,0.0,0.0,2.3336830139160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.186676025390625,0.0,4.844379901885986,0.0,0.0,9.705450057983398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.200910568237305,0.0,0.0,0.0,9.513838768005371,9.449515342712402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
